Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Gender,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,2020 pop,2021 pop,Total Sales/cap,Units sold/cap
West Gear,1185732,44244,Northeast,West Virginia,Charleston,Women's Apparel,F,24,105,2520,1361,0.54,Online,1791562,1785249,0.001411568,
West Gear,1185732,44271,Northeast,West Virginia,Charleston,Men's Street Footwear,M,28,165,4620,2356,0.51,Online,1791562,1785249,0.002587874,
West Gear,1185732,44271,Northeast,West Virginia,Charleston,Men's Athletic Footwear,M,27,69,1863,1006,0.54,Online,1791562,1785249,0.001043552,
West Gear,1185732,44271,Northeast,West Virginia,Charleston,Women's Street Footwear,F,19,91,1729,934,0.54,Online,1791562,1785249,0.000968492,
West Gear,1185732,44271,Northeast,West Virginia,Charleston,Women's Athletic Footwear,F,23,49,1127,597,0.53,Online,1791562,1785249,0.000631284,
West Gear,1185732,44271,Northeast,West Virginia,Charleston,Men's Apparel,M,37,59,2183,1092,0.5,Online,1791562,1785249,0.001222799,
West Gear,1185732,44271,Northeast,West Virginia,Charleston,Women's Apparel,F,29,81,2349,1268,0.54,Online,1791562,1785249,0.001315783,
West Gear,1185732,44303,Northeast,West Virginia,Charleston,Men's Street Footwear,M,27,143,3861,1969,0.51,Online,1791562,1785249,0.002162724,
West Gear,1185732,44303,Northeast,West Virginia,Charleston,Men's Athletic Footwear,M,28,75,2100,1155,0.55,Online,1791562,1785249,0.001176306,
West Gear,1185732,44303,Northeast,West Virginia,Charleston,Women's Street Footwear,F,19,68,1292,698,0.54,Online,1791562,1785249,0.000723709,
West Gear,1185732,44303,Northeast,West Virginia,Charleston,Women's Athletic Footwear,F,25,47,1175,611,0.52,Online,1791562,1785249,0.000658171,
West Gear,1185732,44303,Northeast,West Virginia,Charleston,Men's Apparel,M,60,56,3360,1848,0.55,Online,1791562,1785249,0.00188209,
West Gear,1185732,44303,Northeast,West Virginia,Charleston,Women's Apparel,F,47,94,4418,2253,0.51,Online,1791562,1785249,0.002474725,
West Gear,1185732,44334,Northeast,West Virginia,Charleston,Men's Street Footwear,M,58,179,10382,5399,0.52,Online,1791562,1785249,0.005815435,
West Gear,1185732,44334,Northeast,West Virginia,Charleston,Men's Athletic Footwear,M,37,87,3219,1642,0.51,Online,1791562,1785249,0.00180311,
West Gear,1185732,44334,Northeast,West Virginia,Charleston,Women's Street Footwear,F,32,77,2464,1355,0.55,Online,1791562,1785249,0.0013802,
West Gear,1185732,44334,Northeast,West Virginia,Charleston,Women's Athletic Footwear,F,33,50,1650,908,0.55,Online,1791562,1785249,0.000924241,
West Gear,1185732,44334,Northeast,West Virginia,Charleston,Men's Apparel,M,42,68,2856,1542,0.54,Online,1791562,1785249,0.001599777,
West Gear,1185732,44334,Northeast,West Virginia,Charleston,Women's Apparel,F,52,95,4940,2717,0.55,Online,1791562,1785249,0.002767121,
West Gear,1185732,44364,Northeast,West Virginia,Charleston,Men's Street Footwear,M,43,150,6450,3354,0.52,Online,1791562,1785249,0.003612941,
West Gear,1185732,44364,Northeast,West Virginia,Charleston,Men's Athletic Footwear,M,37,119,4403,2202,0.5,Online,1791562,1785249,0.002466323,
West Gear,1185732,44364,Northeast,West Virginia,Charleston,Women's Street Footwear,F,33,81,2673,1443,0.54,Online,1791562,1785249,0.00149727,
West Gear,1185732,44364,Northeast,West Virginia,Charleston,Women's Athletic Footwear,F,33,69,2277,1184,0.52,Online,1791562,1785249,0.001275452,
West Gear,1185732,44364,Northeast,West Virginia,Charleston,Men's Apparel,M,41,74,3034,1669,0.55,Online,1791562,1785249,0.001699483,
West Gear,1185732,44364,Northeast,West Virginia,Charleston,Women's Apparel,F,59,115,6785,3528,0.52,Online,1791562,1785249,0.00380059,
West Gear,1185732,44393,Northeast,West Virginia,Charleston,Men's Street Footwear,M,55,182,10010,5205,0.52,Online,1791562,1785249,0.005607061,
West Gear,1185732,44393,Northeast,West Virginia,Charleston,Men's Athletic Footwear,M,50,116,5800,3074,0.53,Online,1791562,1785249,0.003248847,
West Gear,1185732,44393,Northeast,West Virginia,Charleston,Women's Street Footwear,F,49,98,4802,2545,0.53,Online,1791562,1785249,0.002689821,
West Gear,1185732,44393,Northeast,West Virginia,Charleston,Women's Athletic Footwear,F,48,77,3696,1885,0.51,Online,1791562,1785249,0.002070299,
West Gear,1185732,44393,Northeast,West Virginia,Charleston,Men's Apparel,M,54,87,4698,2537,0.54,Online,1791562,1785249,0.002631566,
West Gear,1185732,44393,Northeast,West Virginia,Charleston,Women's Apparel,F,63,133,8379,4525,0.54,Online,1791562,1785249,0.004693463,
West Gear,1185732,44425,Northeast,West Virginia,Charleston,Men's Street Footwear,M,46,131,6026,3134,0.52,Online,1791562,1785249,0.00337544,
West Gear,1185732,44425,Northeast,West Virginia,Charleston,Men's Athletic Footwear,M,42,90,3780,2079,0.55,Online,1791562,1785249,0.002117352,
West Gear,1185732,44425,Northeast,West Virginia,Charleston,Women's Street Footwear,F,38,87,3306,1719,0.52,Online,1791562,1785249,0.001851843,
West Gear,1185732,44425,Northeast,West Virginia,Charleston,Women's Athletic Footwear,F,36,72,2592,1322,0.51,Online,1791562,1785249,0.001451898,
West Gear,1185732,44425,Northeast,West Virginia,Charleston,Men's Apparel,M,49,68,3332,1799,0.54,Online,1791562,1785249,0.001866406,
West Gear,1185732,44425,Northeast,West Virginia,Charleston,Women's Apparel,F,54,115,6210,3353,0.54,Online,1791562,1785249,0.003478506,
West Gear,1185732,44457,Northeast,West Virginia,Charleston,Men's Street Footwear,M,34,154,5236,2670,0.51,Online,1791562,1785249,0.002932924,
West Gear,1185732,44457,Northeast,West Virginia,Charleston,Men's Athletic Footwear,M,29,91,2639,1399,0.53,Online,1791562,1785249,0.001478225,
West Gear,1185732,44457,Northeast,West Virginia,Charleston,Women's Street Footwear,F,24,68,1632,881,0.54,Online,1791562,1785249,0.000914158,
West Gear,1185732,44457,Northeast,West Virginia,Charleston,Women's Athletic Footwear,F,23,59,1357,679,0.5,Online,1791562,1785249,0.000760118,
West Gear,1185732,44457,Northeast,West Virginia,Charleston,Men's Apparel,M,32,61,1952,1015,0.52,Online,1791562,1785249,0.001093405,
West Gear,1185732,44457,Northeast,West Virginia,Charleston,Women's Apparel,F,36,75,2700,1377,0.51,Online,1791562,1785249,0.001512394,
West Gear,1185732,44486,Northeast,West Virginia,Charleston,Men's Street Footwear,M,41,115,4715,2546,0.54,Online,1791562,1785249,0.002641088,
West Gear,1185732,44486,Northeast,West Virginia,Charleston,Men's Athletic Footwear,M,32,80,2560,1331,0.52,Online,1791562,1785249,0.001433974,
West Gear,1185732,44486,Northeast,West Virginia,Charleston,Women's Street Footwear,F,33,44,1452,770,0.53,Online,1791562,1785249,0.000813332,
West Gear,1185732,44486,Northeast,West Virginia,Charleston,Women's Athletic Footwear,F,32,47,1504,797,0.53,Online,1791562,1785249,0.00084246,
West Gear,1185732,44486,Northeast,West Virginia,Charleston,Men's Apparel,M,41,53,2173,1195,0.55,Online,1791562,1785249,0.001217197,
Foot Locker,1185732,44486,Northeast,West Virginia,Charleston,Women's Apparel,F,47,84,3948,1974,0.5,Online,1791562,1785249,0.002211456,
Foot Locker,1185732,44517,Northeast,West Virginia,Charleston,Men's Street Footwear,M,44,117,5148,2677,0.52,Online,1791562,1785249,0.002883631,
Foot Locker,1185732,44517,Northeast,West Virginia,Charleston,Men's Athletic Footwear,M,33,95,3135,1662,0.53,Online,1791562,1785249,0.001756058,
Foot Locker,1185732,44517,Northeast,West Virginia,Charleston,Women's Street Footwear,F,32,77,2464,1232,0.5,Online,1791562,1785249,0.0013802,
Foot Locker,1185732,44517,Northeast,West Virginia,Charleston,Women's Athletic Footwear,F,38,91,3458,1902,0.55,Online,1791562,1785249,0.001936985,
Foot Locker,1185732,44517,Northeast,West Virginia,Charleston,Men's Apparel,M,62,78,4836,2563,0.53,Online,1791562,1785249,0.002708866,
Foot Locker,1185732,44517,Northeast,West Virginia,Charleston,Women's Apparel,F,64,100,6400,3264,0.51,Online,1791562,1785249,0.003584934,
Foot Locker,1185732,44546,Northeast,West Virginia,Charleston,Men's Street Footwear,M,60,176,10560,5491,0.52,Online,1791562,1785249,0.005915141,
Foot Locker,1185732,44546,Northeast,West Virginia,Charleston,Men's Athletic Footwear,M,52,135,7020,3650,0.52,Online,1791562,1785249,0.003932225,
West Gear,1185732,44546,Northeast,West Virginia,Charleston,Women's Street Footwear,F,50,112,5600,2968,0.53,Online,1791562,1785249,0.003136817,
Foot Locker,1185732,44546,Northeast,West Virginia,Charleston,Women's Athletic Footwear,F,53,102,5406,2757,0.51,Online,1791562,1785249,0.003028149,
Foot Locker,1185732,44546,Northeast,West Virginia,Charleston,Men's Apparel,M,61,95,5795,2898,0.5,Online,1791562,1785249,0.003246046,
Foot Locker,1185732,44546,Northeast,West Virginia,Charleston,Women's Apparel,F,68,122,8296,4563,0.55,Online,1791562,1785249,0.004646971,
Foot Locker,1185732,44220,Northeast,West Virginia,Charleston,Men's Street Footwear,M,33,106,3498,1749,0.5,Online,1791562,1785249,0.001959391,
Foot Locker,1185732,44220,Northeast,West Virginia,Charleston,Men's Athletic Footwear,M,34,68,2312,1087,0.47,Online,1791562,1785249,0.001295057,
Foot Locker,1185732,44220,Northeast,West Virginia,Charleston,Women's Street Footwear,F,24,63,1512,696,0.46,Online,1791562,1785249,0.000846941,
Foot Locker,1185732,44220,Northeast,West Virginia,Charleston,Women's Athletic Footwear,F,28,20,560,280,0.5,Online,1791562,1785249,0.000313682,
Foot Locker,1185732,44220,Northeast,West Virginia,Charleston,Men's Apparel,M,42,33,1386,596,0.43,Online,1791562,1785249,0.000776362,
Foot Locker,1185732,44220,Northeast,West Virginia,Charleston,Women's Apparel,F,33,59,1947,779,0.4,Online,1791562,1785249,0.001090604,
Foot Locker,1185732,44249,Northeast,West Virginia,Charleston,Men's Street Footwear,M,32,138,4416,2340,0.53,Online,1791562,1785249,0.002473605,
West Gear,1185732,44249,Northeast,West Virginia,Charleston,Men's Athletic Footwear,M,34,38,1292,594,0.46,Online,1791562,1785249,0.000723709,
West Gear,1185732,44249,Northeast,West Virginia,Charleston,Women's Street Footwear,F,24,46,1104,519,0.47,Online,1791562,1785249,0.000618401,
West Gear,1185732,44249,Northeast,Maryland,Baltimore,Women's Athletic Footwear,F,28,14,392,196,0.5,Online,6173689,6175045,6.34813E-05,
West Gear,1185732,44249,Northeast,Maryland,Baltimore,Men's Apparel,M,41,31,1271,572,0.45,Online,6173689,6175045,0.000205828,
West Gear,1185732,44249,Northeast,Maryland,Baltimore,Women's Apparel,F,34,63,2142,921,0.43,Online,6173689,6175045,0.00034688,
West Gear,1185732,44275,Northeast,Maryland,Baltimore,Men's Street Footwear,M,32,125,4000,2120,0.53,Online,6173689,6175045,0.000647769,
West Gear,1185732,44275,Northeast,Maryland,Baltimore,Men's Athletic Footwear,M,34,39,1326,623,0.47,Online,6173689,6175045,0.000214735,
West Gear,1185732,44275,Northeast,Maryland,Baltimore,Women's Street Footwear,F,24,53,1272,623,0.49,Online,6173689,6175045,0.00020599,
West Gear,1185732,44275,Northeast,Maryland,Baltimore,Women's Athletic Footwear,F,29,7,203,93,0.46,Online,6173689,6175045,3.28743E-05,
West Gear,1185732,44275,Northeast,Maryland,Baltimore,Men's Apparel,M,43,22,946,407,0.43,Online,6173689,6175045,0.000153197,
West Gear,1185732,44275,Northeast,Maryland,Baltimore,Women's Apparel,F,33,49,1617,728,0.45,Online,6173689,6175045,0.00026186,
West Gear,1185732,44307,Northeast,Maryland,Baltimore,Men's Street Footwear,M,33,128,4224,2154,0.51,Online,6173689,6175045,0.000684044,
West Gear,1185732,44307,Northeast,Maryland,Baltimore,Men's Athletic Footwear,M,32,31,992,466,0.47,Online,6173689,6175045,0.000160647,
West Gear,1185732,44307,Northeast,Maryland,Baltimore,Women's Street Footwear,F,24,33,792,388,0.49,Online,6173689,6175045,0.000128258,
West Gear,1185732,44307,Northeast,Maryland,Baltimore,Women's Athletic Footwear,F,27,13,351,165,0.47,Online,6173689,6175045,5.68417E-05,
West Gear,1185732,44307,Northeast,Maryland,Baltimore,Men's Apparel,M,41,15,615,277,0.45,Online,6173689,6175045,9.95944E-05,
West Gear,1185732,44307,Northeast,Maryland,Baltimore,Women's Apparel,F,32,52,1664,732,0.44,Online,6173689,6175045,0.000269472,
West Gear,1185732,44336,Northeast,Maryland,Baltimore,Men's Street Footwear,M,49,118,5782,3007,0.52,Online,6173689,6175045,0.000936349,
West Gear,1185732,44336,Northeast,Maryland,Baltimore,Men's Athletic Footwear,M,42,47,1974,908,0.46,Online,6173689,6175045,0.000319674,
West Gear,1185732,44336,Northeast,Maryland,Baltimore,Women's Street Footwear,F,36,38,1368,657,0.48,Online,6173689,6175045,0.000221537,
West Gear,1185732,44336,Northeast,Maryland,Baltimore,Women's Athletic Footwear,F,37,30,1110,533,0.48,Online,6173689,6175045,0.000179756,
West Gear,1185732,44336,Northeast,Maryland,Baltimore,Men's Apparel,M,49,36,1764,741,0.42,Online,6173689,6175045,0.000285666,
West Gear,1185732,44336,Northeast,Maryland,Baltimore,Women's Apparel,F,52,63,3276,1343,0.41,Online,6173689,6175045,0.000530522,
West Gear,1185732,44369,Northeast,Maryland,Baltimore,Men's Street Footwear,M,47,125,5875,2938,0.5,Online,6173689,6175045,0.00095141,
West Gear,1185732,44369,Northeast,Maryland,Baltimore,Men's Athletic Footwear,M,41,75,3075,1445,0.47,Online,6173689,6175045,0.000497972,
Foot Locker,1185732,44369,Northeast,Maryland,Baltimore,Women's Street Footwear,F,37,47,1739,870,0.5,Online,6173689,6175045,0.000281617,
Foot Locker,1185732,44369,Northeast,Maryland,Baltimore,Women's Athletic Footwear,F,37,44,1628,814,0.5,Online,6173689,6175045,0.000263642,
Foot Locker,1185732,44369,Northeast,Maryland,Baltimore,Men's Apparel,M,49,42,2058,906,0.44,Online,6173689,6175045,0.000333277,
Foot Locker,1185732,44369,Northeast,Maryland,Baltimore,Women's Apparel,F,53,84,4452,2003,0.45,Online,6173689,6175045,0.000720966,
Foot Locker,1185732,44397,Northeast,Maryland,Baltimore,Men's Street Footwear,M,49,131,6419,3338,0.52,Online,6173689,6175045,0.001039507,
Sports Direct,1185732,44397,Northeast,Maryland,Baltimore,Men's Athletic Footwear,M,42,72,3024,1452,0.48,Online,6173689,6175045,0.000489713,
Sports Direct,1185732,44397,Northeast,Maryland,Baltimore,Women's Street Footwear,F,37,60,2220,1088,0.49,Online,6173689,6175045,0.000359512,
Sports Direct,1185732,44397,Northeast,Maryland,Baltimore,Women's Athletic Footwear,F,36,45,1620,761,0.47,Online,6173689,6175045,0.000262346,
Sports Direct,1185732,44397,Northeast,Maryland,Baltimore,Men's Apparel,M,46,51,2346,1056,0.45,Online,6173689,6175045,0.000379916,
Sports Direct,1185732,44397,Northeast,Maryland,Baltimore,Women's Apparel,F,54,102,5508,2313,0.42,Online,6173689,6175045,0.000891977,
Sports Direct,1185732,44429,Northeast,Maryland,Baltimore,Men's Street Footwear,M,48,135,6480,3434,0.53,Online,6173689,6175045,0.001049385,
Sports Direct,1185732,44429,Northeast,Maryland,Baltimore,Men's Athletic Footwear,M,41,83,3403,1702,0.5,Online,6173689,6175045,0.000551089,
Sports Direct,1185732,44429,Northeast,Maryland,Baltimore,Women's Street Footwear,F,39,60,2340,1170,0.5,Online,6173689,6175045,0.000378945,
Sports Direct,1185732,44429,Northeast,Maryland,Baltimore,Women's Athletic Footwear,F,37,44,1628,749,0.46,Online,6173689,6175045,0.000263642,
Sports Direct,1185732,44429,Northeast,Maryland,Baltimore,Men's Apparel,M,47,38,1786,804,0.45,Online,6173689,6175045,0.000289229,
Sports Direct,1185732,44429,Northeast,Maryland,Baltimore,Women's Apparel,F,53,81,4293,1846,0.43,Online,6173689,6175045,0.000695218,
Sports Direct,1185732,44459,Northeast,Maryland,Baltimore,Men's Street Footwear,M,49,128,6272,3199,0.51,Online,6173689,6175045,0.001015701,
Sports Direct,1185732,44459,Northeast,Maryland,Baltimore,Men's Athletic Footwear,M,44,63,2772,1247,0.45,Online,6173689,6175045,0.000448904,
Sports Direct,1185732,44459,Northeast,Maryland,Baltimore,Women's Street Footwear,F,38,36,1368,684,0.5,Online,6173689,6175045,0.000221537,
Sports Direct,1185732,44459,Northeast,Maryland,Baltimore,Women's Athletic Footwear,F,36,25,900,405,0.45,Online,6173689,6175045,0.000145748,
Sports Direct,1185732,44459,Northeast,Maryland,Baltimore,Men's Apparel,M,48,30,1440,619,0.43,Online,6173689,6175045,0.000233197,
Sports Direct,1185732,44459,Northeast,Maryland,Baltimore,Women's Apparel,F,54,50,2700,1080,0.4,Online,6173689,6175045,0.000437244,
Sports Direct,1185732,44491,Northeast,Maryland,Baltimore,Men's Street Footwear,M,52,113,5876,3173,0.54,Online,6173689,6175045,0.000951572,
Sports Direct,1185732,44491,Northeast,Maryland,Baltimore,Men's Athletic Footwear,M,48,58,2784,1281,0.46,Online,6173689,6175045,0.000450847,
Sports Direct,1185732,44491,Northeast,Maryland,Baltimore,Women's Street Footwear,F,49,25,1225,564,0.46,Online,6173689,6175045,0.000198379,
Foot Locker,1185732,44491,Northeast,Maryland,Baltimore,Women's Athletic Footwear,F,49,21,1029,515,0.5,Online,6173689,6175045,0.000166638,
Foot Locker,1185732,44491,Northeast,Maryland,Baltimore,Men's Apparel,M,56,20,1120,448,0.4,Online,6173689,6175045,0.000181375,
Foot Locker,1185732,44491,Northeast,Maryland,Baltimore,Women's Apparel,F,60,52,3120,1248,0.4,Online,6173689,6175045,0.000505259,
Foot Locker,1185732,44521,Northeast,Maryland,Baltimore,Men's Street Footwear,M,58,88,5104,2807,0.55,Online,6173689,6175045,0.000826553,
Foot Locker,1185732,44521,Northeast,Maryland,Baltimore,Men's Athletic Footwear,M,45,51,2295,1079,0.47,Online,6173689,6175045,0.000371657,
Foot Locker,1185732,44521,Northeast,Maryland,Baltimore,Women's Street Footwear,F,49,48,2352,1176,0.5,Online,6173689,6175045,0.000380888,
Foot Locker,1185732,44521,Northeast,Maryland,Baltimore,Women's Athletic Footwear,F,48,41,1968,905,0.46,Online,6173689,6175045,0.000318702,
Foot Locker,1185732,44521,Northeast,Maryland,Baltimore,Men's Apparel,M,56,31,1736,764,0.44,Online,6173689,6175045,0.000281132,
Foot Locker,1185732,44521,Northeast,Maryland,Baltimore,Women's Apparel,F,62,63,3906,1680,0.43,Online,6173689,6175045,0.000632546,
Foot Locker,1185732,44550,Northeast,Maryland,Baltimore,Men's Street Footwear,M,57,122,6954,3477,0.5,Online,6173689,6175045,0.001126146,
Foot Locker,1185732,44550,Northeast,Maryland,Baltimore,Men's Athletic Footwear,M,46,65,2990,1495,0.5,Online,6173689,6175045,0.000484207,
Foot Locker,1185732,44550,Northeast,Maryland,Baltimore,Women's Street Footwear,F,45,65,2925,1375,0.47,Online,6173689,6175045,0.000473681,
Foot Locker,1185732,44550,Northeast,Maryland,Baltimore,Women's Athletic Footwear,F,49,44,2156,1013,0.47,Online,6173689,6175045,0.000349147,
Foot Locker,1185732,44550,Northeast,Maryland,Baltimore,Men's Apparel,M,54,51,2754,1129,0.41,Online,6173689,6175045,0.000445989,
Foot Locker,1185732,44550,Northeast,Maryland,Baltimore,Women's Apparel,F,61,72,4392,1845,0.42,Online,6173689,6175045,0.00071125,
Foot Locker,1185732,44213,Northeast,Maryland,Baltimore,Men's Street Footwear,M,36,137,4932,2219,0.45,Online,6173689,6175045,0.000798699,
Foot Locker,1185732,44213,Northeast,Maryland,Baltimore,Men's Athletic Footwear,M,38,81,3078,1539,0.5,Online,6173689,6175045,0.000498458,
Foot Locker,1185732,44213,Northeast,Maryland,Baltimore,Women's Street Footwear,F,29,91,2639,1399,0.53,Online,6173689,6175045,0.000427365,
Foot Locker,1185732,44213,Northeast,Maryland,Baltimore,Women's Athletic Footwear,F,32,47,1504,827,0.55,Online,6173689,6175045,0.000243561,
Foot Locker,1185732,44213,Northeast,Maryland,Baltimore,Men's Apparel,M,49,59,2891,1214,0.42,Online,6173689,6175045,0.000468175,
Foot Locker,1185732,44213,Northeast,Maryland,Baltimore,Women's Apparel,F,36,81,2916,1487,0.51,Online,6173689,6175045,0.000472223,
Foot Locker,1185732,44242,Northeast,Maryland,Baltimore,Men's Street Footwear,M,39,144,5616,2808,0.5,Online,6173689,6175045,0.000909467,
Foot Locker,1185732,44242,Northeast,Maryland,Baltimore,Men's Athletic Footwear,M,37,61,2257,1038,0.46,Online,6173689,6175045,0.000365503,
Foot Locker,1185732,44242,Northeast,Maryland,Baltimore,Women's Street Footwear,F,27,69,1863,950,0.51,Online,6173689,6175045,0.000301698,
Foot Locker,1185732,44242,Northeast,Delaware,Wilmington,Women's Athletic Footwear,F,33,45,1485,817,0.55,Online,991862,1004881,0.001477787,
Foot Locker,1185732,44242,Northeast,Delaware,Wilmington,Men's Apparel,M,45,65,2925,1199,0.41,Online,991862,1004881,0.002910792,
Foot Locker,1185732,44242,Northeast,Delaware,Wilmington,Women's Apparel,F,39,98,3822,2026,0.53,Online,991862,1004881,0.003803435,
Foot Locker,1185732,44268,Northeast,Delaware,Wilmington,Men's Street Footwear,M,36,158,5688,2616,0.46,Online,991862,1004881,0.005660372,
Foot Locker,1185732,44268,Northeast,Delaware,Wilmington,Men's Athletic Footwear,M,39,68,2652,1193,0.45,Online,991862,1004881,0.002639118,
Foot Locker,1185732,44268,Northeast,Delaware,Wilmington,Women's Street Footwear,F,29,69,2001,1081,0.54,Online,991862,1004881,0.001991281,
Foot Locker,1185732,44268,Northeast,Delaware,Wilmington,Women's Athletic Footwear,F,32,31,992,526,0.53,Online,991862,1004881,0.000987182,
Foot Locker,1185732,44268,Northeast,Delaware,Wilmington,Men's Apparel,M,46,49,2254,924,0.41,Online,991862,1004881,0.002243052,
Foot Locker,1185732,44268,Northeast,Delaware,Wilmington,Women's Apparel,F,39,72,2808,1404,0.5,Online,991862,1004881,0.002794361,
Foot Locker,1185732,44300,Northeast,Delaware,Wilmington,Men's Street Footwear,M,36,131,4716,2358,0.5,Online,991862,1004881,0.004693093,
Foot Locker,1185732,44300,Northeast,Delaware,Wilmington,Men's Athletic Footwear,M,38,61,2318,1089,0.47,Online,991862,1004881,0.002306741,
Foot Locker,1185732,44300,Northeast,Delaware,Wilmington,Women's Street Footwear,F,27,59,1593,876,0.55,Online,991862,1004881,0.001585262,
Foot Locker,1185732,44300,Northeast,Delaware,Wilmington,Women's Athletic Footwear,F,32,44,1408,718,0.51,Online,991862,1004881,0.001401161,
Foot Locker,1185732,44300,Northeast,Delaware,Wilmington,Men's Apparel,M,47,45,2115,952,0.45,Online,991862,1004881,0.002104727,
Foot Locker,1185732,44300,Northeast,Delaware,Wilmington,Women's Apparel,F,38,78,2964,1601,0.54,Online,991862,1004881,0.002949603,
Foot Locker,1185732,44329,Northeast,Delaware,Wilmington,Men's Street Footwear,M,51,160,8160,3917,0.48,Online,991862,1004881,0.008120365,
Foot Locker,1185732,44329,Northeast,Delaware,Wilmington,Men's Athletic Footwear,M,47,69,3243,1459,0.45,Online,991862,1004881,0.003227248,
Foot Locker,1185732,44329,Northeast,Delaware,Wilmington,Women's Street Footwear,F,41,81,3321,1727,0.52,Online,991862,1004881,0.003304869,
Foot Locker,1185732,44329,Northeast,Delaware,Wilmington,Women's Athletic Footwear,F,41,65,2665,1386,0.52,Online,991862,1004881,0.002652055,
Foot Locker,1185732,44329,Northeast,Delaware,Wilmington,Men's Apparel,M,50,74,3700,1554,0.42,Online,991862,1004881,0.003682028,
Foot Locker,1185732,44329,Northeast,Delaware,Wilmington,Women's Apparel,F,54,104,5616,3089,0.55,Online,991862,1004881,0.005588721,
Foot Locker,1185732,44362,Northeast,Delaware,Wilmington,Men's Street Footwear,M,51,189,9639,4434,0.46,Online,991862,1004881,0.009592181,
Foot Locker,1185732,44362,Northeast,Delaware,Wilmington,Men's Athletic Footwear,M,48,120,5760,2592,0.45,Online,991862,1004881,0.005732022,
Foot Locker,1185732,44362,Northeast,Delaware,Wilmington,Women's Street Footwear,F,43,85,3655,1937,0.53,Online,991862,1004881,0.003637247,
Foot Locker,1185732,44362,Northeast,Delaware,Wilmington,Women's Athletic Footwear,F,41,75,3075,1691,0.55,Online,991862,1004881,0.003060064,
Foot Locker,1185732,44362,Northeast,Delaware,Wilmington,Men's Apparel,M,50,75,3750,1500,0.4,Online,991862,1004881,0.003731785,
Foot Locker,1185732,44362,Northeast,Delaware,Wilmington,Women's Apparel,F,56,135,7560,4007,0.53,Online,991862,1004881,0.007523279,
Foot Locker,1185732,44390,Northeast,Delaware,Wilmington,Men's Street Footwear,M,53,182,9646,4823,0.5,Online,991862,1004881,0.009599147,
Foot Locker,1185732,44390,Northeast,Delaware,Wilmington,Men's Athletic Footwear,M,47,119,5593,2517,0.45,Online,991862,1004881,0.005565833,
Foot Locker,1185732,44390,Northeast,Delaware,Wilmington,Women's Street Footwear,F,41,102,4182,2258,0.54,Online,991862,1004881,0.004161687,
Foot Locker,1185732,44390,Northeast,Delaware,Wilmington,Women's Athletic Footwear,F,43,90,3870,2051,0.53,Online,991862,1004881,0.003851202,
Foot Locker,1185732,44390,Northeast,Delaware,Wilmington,Men's Apparel,M,51,94,4794,1966,0.41,Online,991862,1004881,0.004770714,
Foot Locker,1185732,44390,Northeast,Delaware,Wilmington,Women's Apparel,F,55,145,7975,3988,0.5,Online,991862,1004881,0.007936263,
Foot Locker,1185732,44422,Northeast,Delaware,Wilmington,Men's Street Footwear,M,50,163,8150,3994,0.49,Online,991862,1004881,0.008110413,
Foot Locker,1185732,44422,Northeast,Delaware,Wilmington,Men's Athletic Footwear,M,47,128,6016,2767,0.46,Online,991862,1004881,0.005986779,
Foot Locker,1185732,44422,Northeast,Delaware,Wilmington,Women's Street Footwear,F,42,105,4410,2205,0.5,Online,991862,1004881,0.004388579,
Foot Locker,1185732,44422,Northeast,Delaware,Wilmington,Women's Athletic Footwear,F,41,63,2583,1292,0.5,Online,991862,1004881,0.002570454,
Foot Locker,1185732,44422,Northeast,Delaware,Wilmington,Men's Apparel,M,50,63,3150,1418,0.45,Online,991862,1004881,0.0031347,
Foot Locker,1185732,44422,Northeast,Delaware,Wilmington,Women's Apparel,F,59,120,7080,3682,0.52,Online,991862,1004881,0.00704561,
Foot Locker,1185732,44452,Northeast,Delaware,Wilmington,Men's Street Footwear,M,50,142,7100,3479,0.49,Online,991862,1004881,0.007065513,
Foot Locker,1185732,44452,Northeast,Delaware,Wilmington,Men's Athletic Footwear,M,47,85,3995,1798,0.45,Online,991862,1004881,0.003975595,
Foot Locker,1185732,44452,Northeast,Delaware,Wilmington,Women's Street Footwear,F,43,61,2623,1338,0.51,Online,991862,1004881,0.002610259,
Foot Locker,1185732,44452,Northeast,Delaware,Wilmington,Women's Athletic Footwear,F,41,60,2460,1255,0.51,Online,991862,1004881,0.002448051,
Foot Locker,1185732,44452,Northeast,Delaware,Wilmington,Men's Apparel,M,50,60,3000,1320,0.44,Online,991862,1004881,0.002985428,
Foot Locker,1185732,44452,Northeast,Delaware,Wilmington,Women's Apparel,F,58,84,4872,2631,0.54,Online,991862,1004881,0.004848335,
Foot Locker,1185732,44484,Northeast,Delaware,Wilmington,Men's Street Footwear,M,56,128,7168,3226,0.45,Online,991862,1004881,0.007133183,
Foot Locker,1185732,44484,Northeast,Delaware,Wilmington,Men's Athletic Footwear,M,51,90,4590,2111,0.46,Online,991862,1004881,0.004567705,
Foot Locker,1185732,44484,Northeast,Delaware,Wilmington,Women's Street Footwear,F,50,52,2600,1430,0.55,Online,991862,1004881,0.002587371,
Foot Locker,1185732,44484,Northeast,Delaware,Wilmington,Women's Athletic Footwear,F,52,44,2288,1144,0.5,Online,991862,1004881,0.002276887,
