Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Gender,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,2020 pop,2021 pop,Total Sales/cap,Units sold/cap
Walmart,1197831,8/13/2020,South,Texas,Houston,Men's Athletic Footwear,M,$30.00 ,287,"$8,610 ","$3,616 ",42%,Outlet,29234361,29561286,0.000291259,
Walmart,1197831,8/14/2020,South,Texas,Houston,Women's Street Footwear,F,$23.00 ,240,"$5,520 ","$2,042 ",37%,Outlet,29234361,29561286,0.000186731,
Walmart,1197831,8/15/2020,South,Texas,Houston,Women's Athletic Footwear,F,$31.00 ,245,"$7,595 ","$3,873 ",51%,Outlet,29234361,29561286,0.000256924,
Walmart,1197831,8/16/2020,South,Texas,Houston,Men's Apparel,M,$35.00 ,180,"$6,300 ","$2,205 ",35%,Outlet,29234361,29561286,0.000213117,
Walmart,1197831,8/17/2020,South,Texas,Houston,Women's Apparel,F,$32.00 ,295,"$9,440 ","$5,381 ",57%,Outlet,29234361,29561286,0.000319337,
Walmart,1197831,8/18/2020,South,Texas,Houston,Men's Street Footwear,M,$28.00 ,295,"$8,260 ","$3,387 ",41%,Outlet,29234361,29561286,0.00027942,
Walmart,1197831,8/19/2020,South,Texas,Houston,Men's Athletic Footwear,M,$33.00 ,323,"$10,659 ","$4,477 ",42%,Outlet,29234361,29561286,0.000360573,
Walmart,1197831,8/20/2020,South,Texas,Houston,Women's Street Footwear,F,$27.00 ,264,"$7,128 ","$2,851 ",40%,Outlet,29234361,29561286,0.000241126,
Walmart,1197831,8/21/2020,South,Texas,Houston,Women's Athletic Footwear,F,$26.00 ,263,"$6,838 ","$3,282 ",48%,Outlet,29234361,29561286,0.000231316,
Walmart,1197831,8/22/2020,South,Texas,Houston,Men's Apparel,M,$29.00 ,221,"$6,409 ","$2,051 ",32%,Outlet,29234361,29561286,0.000216804,
Walmart,1197831,8/23/2020,South,Texas,Houston,Women's Apparel,F,$38.00 ,350,"$13,300 ","$7,581 ",57%,Outlet,29234361,29561286,0.000449913,
Walmart,1197831,8/24/2020,South,Texas,Houston,Men's Street Footwear,M,$29.00 ,295,"$8,555 ","$3,422 ",40%,Outlet,29234361,29561286,0.000289399,
Walmart,1197831,8/25/2020,South,Texas,Houston,Men's Athletic Footwear,M,$32.00 ,285,"$9,120 ","$3,830 ",42%,Outlet,29234361,29561286,0.000308512,
Walmart,1197831,8/26/2020,South,Texas,Houston,Women's Street Footwear,F,$29.00 ,374,"$10,846 ","$4,447 ",41%,Outlet,29234361,29561286,0.000366899,
Walmart,1197831,8/27/2020,South,Texas,Houston,Women's Athletic Footwear,F,$28.00 ,224,"$6,272 ","$3,261 ",52%,Outlet,29234361,29561286,0.000212169,
Walmart,1197831,8/28/2020,South,Texas,Houston,Men's Apparel,M,$33.00 ,217,"$7,161 ","$2,578 ",36%,Outlet,29234361,29561286,0.000242243,
Walmart,1197831,8/29/2020,South,Texas,Houston,Women's Apparel,F,$36.00 ,302,"$10,872 ","$5,653 ",52%,Outlet,29234361,29561286,0.000367778,
Walmart,1197831,8/30/2020,South,Texas,Houston,Men's Street Footwear,M,$27.00 ,305,"$8,235 ","$3,047 ",37%,Outlet,29234361,29561286,0.000278574,
Walmart,1197831,8/31/2020,South,Texas,Houston,Men's Athletic Footwear,M,$33.00 ,305,"$10,065 ","$3,825 ",38%,Outlet,29234361,29561286,0.000340479,
Walmart,1197831,9/1/2020,South,Texas,Houston,Women's Street Footwear,F,$29.00 ,374,"$10,846 ","$4,447 ",41%,Outlet,29234361,29561286,0.000366899,
Walmart,1197831,9/2/2020,South,Texas,Houston,Women's Athletic Footwear,F,$30.00 ,215,"$6,450 ","$3,096 ",48%,Outlet,29234361,29561286,0.000218191,
Walmart,1197831,9/3/2020,South,Texas,Houston,Men's Apparel,M,$35.00 ,228,"$7,980 ","$2,713 ",34%,Outlet,29234361,29561286,0.000269948,
Walmart,1197831,9/4/2020,South,Texas,Houston,Women's Apparel,F,$39.00 ,270,"$10,530 ","$5,686 ",54%,Outlet,29234361,29561286,0.000356209,
Walmart,1197831,9/5/2020,South,Texas,Houston,Men's Street Footwear,M,$33.00 ,264,"$8,712 ","$3,659 ",42%,Outlet,29234361,29561286,0.00029471,
Walmart,1197831,9/6/2020,South,Texas,Houston,Men's Athletic Footwear,M,$32.00 ,255,"$8,160 ","$3,019 ",37%,Outlet,29234361,29561286,0.000276037,
Walmart,1197831,9/7/2020,South,Texas,Houston,Women's Street Footwear,F,$36.00 ,315,"$11,340 ","$4,309 ",38%,Outlet,29234361,29561286,0.00038361,
Walmart,1197831,9/8/2020,South,Texas,Houston,Women's Athletic Footwear,F,$37.00 ,200,"$7,400 ","$3,700 ",50%,Outlet,29234361,29561286,0.000250327,
Walmart,1197831,9/9/2020,South,Texas,Houston,Men's Apparel,M,$36.00 ,206,"$7,416 ","$2,670 ",36%,Outlet,29234361,29561286,0.000250869,
Walmart,1197831,9/10/2020,South,Texas,Houston,Women's Apparel,F,$42.00 ,298,"$12,516 ","$7,134 ",57%,Outlet,29234361,29561286,0.000423392,
Walmart,1197831,9/11/2020,South,Texas,Houston,Men's Street Footwear,M,$31.00 ,272,"$8,432 ","$3,288 ",39%,Outlet,29234361,29561286,0.000285238,
Walmart,1197831,9/12/2020,South,Texas,Houston,Men's Athletic Footwear,M,$29.00 ,248,"$7,192 ","$2,805 ",39%,Outlet,29234361,29561286,0.000243291,
Walmart,1197831,9/13/2020,South,Texas,Houston,Women's Street Footwear,F,$39.00 ,255,"$9,945 ","$3,680 ",37%,Outlet,29234361,29561286,0.00033642,
Walmart,1197831,9/14/2020,South,Texas,Houston,Women's Athletic Footwear,F,$36.00 ,204,"$7,344 ","$3,452 ",47%,Outlet,29234361,29561286,0.000248433,
Walmart,1197831,9/15/2020,South,Texas,Houston,Men's Apparel,M,$35.00 ,184,"$6,440 ","$2,383 ",37%,Outlet,29234361,29561286,0.000217852,
Walmart,1197831,9/16/2020,South,Texas,Houston,Women's Apparel,F,$43.00 ,233,"$10,019 ","$5,410 ",54%,Outlet,29234361,29561286,0.000338923,
Walmart,1197831,10/20/2020,South,Texas,Houston,Men's Street Footwear,M,$34.00 ,270,"$9,180 ","$3,488 ",38%,Outlet,29234361,29561286,0.000310541,
Walmart,1197831,10/21/2020,South,Texas,Houston,Men's Athletic Footwear,M,$31.00 ,306,"$9,486 ","$3,794 ",40%,Outlet,29234361,29561286,0.000320893,
Walmart,1197831,10/22/2020,South,Texas,Houston,Women's Street Footwear,F,$34.00 ,281,"$9,554 ","$3,726 ",39%,Outlet,29234361,29561286,0.000323193,
Walmart,1197831,10/23/2020,South,Texas,Houston,Women's Athletic Footwear,F,$36.00 ,230,"$8,280 ","$4,140 ",50%,Outlet,29234361,29561286,0.000280096,
Walmart,1197831,10/24/2020,South,Texas,Houston,Men's Apparel,M,$30.00 ,195,"$5,850 ","$1,872 ",32%,Outlet,29234361,29561286,0.000197894,
Walmart,1197831,10/25/2020,South,Texas,Houston,Women's Apparel,F,$44.00 ,289,"$12,716 ","$7,248 ",57%,Outlet,29234361,29561286,0.000430157,
Walmart,1197831,10/26/2020,South,Texas,Houston,Men's Street Footwear,M,$32.00 ,333,"$10,656 ","$4,262 ",40%,Outlet,29234361,29561286,0.000360471,
Walmart,1197831,10/27/2020,South,Texas,Houston,Men's Athletic Footwear,M,$34.00 ,333,"$11,322 ","$4,755 ",42%,Outlet,29234361,29561286,0.000383001,
Walmart,1197831,10/28/2020,South,Texas,Houston,Women's Street Footwear,F,$38.00 ,298,"$11,324 ","$4,303 ",38%,Outlet,29234361,29561286,0.000383069,
Walmart,1197831,10/29/2020,South,Texas,Houston,Women's Athletic Footwear,F,$36.00 ,210,"$7,560 ","$3,931 ",52%,Outlet,29234361,29561286,0.00025574,
Walmart,1197831,10/30/2020,South,Texas,Houston,Men's Apparel,M,$30.00 ,208,"$6,240 ","$2,246 ",36%,Outlet,29234361,29561286,0.000211087,
Walmart,1197831,10/31/2020,South,Texas,Houston,Women's Apparel,F,$41.00 ,306,"$12,546 ","$6,900 ",55%,Outlet,29234361,29561286,0.000424406,
West Gear,1128299,11/1/2020,South,Texas,Houston,Men's Street Footwear,M,$30.00 ,264,"$7,920 ","$3,089 ",39%,Outlet,29234361,29561286,0.000267918,
West Gear,1128299,11/2/2020,South,Texas,Houston,Men's Athletic Footwear,M,$33.00 ,248,"$8,184 ","$1,882 ",23%,Outlet,29234361,29561286,0.000276849,
West Gear,1128299,11/3/2020,South,Texas,Houston,Women's Street Footwear,F,$33.00 ,271,"$8,943 ","$3,756 ",42%,Outlet,29234361,29561286,0.000302524,
West Gear,1128299,11/4/2020,South,Texas,Houston,Women's Athletic Footwear,F,$35.00 ,219,"$7,665 ","$2,759 ",36%,Outlet,29234361,29561286,0.000259292,
West Gear,1128299,11/5/2020,West,California,San Francisco,Men's Apparel,M,$38.00 ,173,"$6,574 ","$3,550 ",54%,Outlet,39503200,39145060,0.000167939,
West Gear,1128299,11/6/2020,West,California,San Francisco,Women's Apparel,F,$36.00 ,233,"$8,388 ","$1,761 ",21%,Outlet,39503200,39145060,0.00021428,
West Gear,1128299,11/7/2020,West,California,San Francisco,Men's Street Footwear,M,$28.00 ,289,"$8,092 ","$3,399 ",42%,Outlet,39503200,39145060,0.000206718,
West Gear,1128299,11/8/2020,West,California,San Francisco,Men's Athletic Footwear,M,$36.00 ,239,"$8,604 ","$2,151 ",25%,Outlet,39503200,39145060,0.000219798,
West Gear,1128299,11/9/2020,West,California,San Francisco,Women's Street Footwear,F,$40.00 ,247,"$9,880 ","$4,051 ",41%,Outlet,39503200,39145060,0.000252395,
West Gear,1128299,11/10/2020,West,California,San Francisco,Women's Athletic Footwear,F,$39.00 ,190,"$7,410 ","$2,519 ",34%,Outlet,39503200,39145060,0.000189296,
West Gear,1128299,11/11/2020,West,California,San Francisco,Men's Apparel,M,$42.00 ,165,"$6,930 ","$3,950 ",57%,Outlet,39503200,39145060,0.000177034,
West Gear,1128299,11/12/2020,West,California,San Francisco,Women's Apparel,F,$33.00 ,210,"$6,930 ","$1,525 ",22%,Outlet,39503200,39145060,0.000177034,
West Gear,1128299,11/13/2020,West,California,San Francisco,Men's Street Footwear,M,$36.00 ,272,"$9,792 ","$3,819 ",39%,Outlet,39503200,39145060,0.000250147,
West Gear,1128299,11/14/2020,West,California,San Francisco,Men's Athletic Footwear,M,$39.00 ,231,"$9,009 ","$2,072 ",23%,Outlet,39503200,39145060,0.000230144,
West Gear,1128299,11/15/2020,West,California,San Francisco,Women's Street Footwear,F,$47.00 ,210,"$9,870 ","$4,145 ",42%,Outlet,39503200,39145060,0.000252139,
West Gear,1128299,12/22/2020,West,California,San Francisco,Women's Athletic Footwear,F,$48.00 ,204,"$9,792 ","$3,133 ",32%,Outlet,39503200,39145060,0.000250147,
West Gear,1128299,12/23/2020,West,California,San Francisco,Men's Apparel,M,$51.00 ,170,"$8,670 ","$4,682 ",54%,Outlet,39503200,39145060,0.000221484,
West Gear,1128299,12/24/2020,West,California,San Francisco,Women's Apparel,F,$41.00 ,245,"$10,045 ","$2,009 ",20%,Outlet,39503200,39145060,0.00025661,
West Gear,1128299,12/25/2020,West,California,San Francisco,Men's Street Footwear,M,$40.00 ,271,"$10,840 ","$4,119 ",38%,Outlet,39503200,39145060,0.000276919,
West Gear,1128299,12/26/2020,West,California,San Francisco,Men's Athletic Footwear,M,$51.00 ,216,"$11,016 ","$2,754 ",25%,Outlet,39503200,39145060,0.000281415,
West Gear,1128299,12/27/2020,West,California,San Francisco,Women's Street Footwear,F,$46.00 ,254,"$11,684 ","$4,557 ",39%,Outlet,39503200,39145060,0.00029848,
West Gear,1128299,12/28/2020,West,California,San Francisco,Women's Athletic Footwear,F,$48.00 ,188,"$9,024 ","$3,068 ",34%,Outlet,39503200,39145060,0.000230527,
West Gear,1128299,12/29/2020,West,California,San Francisco,Men's Apparel,M,$47.00 ,158,"$7,426 ","$4,159 ",56%,Outlet,39503200,39145060,0.000189705,
West Gear,1128299,12/30/2020,West,California,San Francisco,Women's Apparel,F,$62.00 ,245,"$15,190 ","$2,886 ",19%,Outlet,39503200,39145060,0.000388044,
West Gear,1128299,12/31/2020,West,California,San Francisco,Men's Street Footwear,M,$44.00 ,270,"$11,880 ","$5,227 ",44%,Outlet,39503200,39145060,0.000303487,
West Gear,1128299,1/1/2021,West,California,San Francisco,Men's Athletic Footwear,M,$51.00 ,233,"$11,883 ","$3,208 ",27%,Outlet,39503200,39145060,0.000303563,
West Gear,1128299,1/2/2021,West,California,San Francisco,Women's Street Footwear,F,$46.00 ,225,"$10,350 ","$4,554 ",44%,Outlet,39503200,39145060,0.000264401,
West Gear,1128299,1/3/2021,West,California,San Francisco,Women's Athletic Footwear,F,$42.00 ,228,"$9,576 ","$4,022 ",42%,Outlet,39503200,39145060,0.000244629,
West Gear,1128299,1/4/2021,West,California,San Francisco,Men's Apparel,M,$49.00 ,182,"$8,918 ","$5,083 ",57%,Outlet,39503200,39145060,0.000227819,
West Gear,1128299,1/5/2021,West,California,San Francisco,Women's Apparel,F,$58.00 ,225,"$13,050 ","$3,002 ",23%,Outlet,39503200,39145060,0.000333375,
West Gear,1128299,1/6/2021,West,California,San Francisco,Men's Street Footwear,M,$41.00 ,341,"$13,981 ","$6,012 ",43%,Outlet,39503200,39145060,0.000357159,
West Gear,1128299,1/7/2021,West,California,San Francisco,Men's Athletic Footwear,M,$50.00 ,256,"$12,800 ","$3,840 ",30%,Outlet,39503200,39145060,0.000326989,
West Gear,1128299,1/8/2021,West,California,San Francisco,Women's Street Footwear,F,$42.00 ,281,"$11,802 ","$5,311 ",45%,Outlet,39503200,39145060,0.000301494,
West Gear,1128299,1/9/2021,West,California,San Francisco,Women's Athletic Footwear,F,$41.00 ,224,"$9,184 ","$3,765 ",41%,Outlet,39503200,39145060,0.000234615,
West Gear,1128299,1/10/2021,West,California,San Francisco,Men's Apparel,M,$44.00 ,196,"$8,624 ","$5,261 ",61%,Outlet,39503200,39145060,0.000220309,
West Gear,1128299,1/11/2021,West,California,San Francisco,Women's Apparel,F,$60.00 ,306,"$18,360 ","$4,774 ",26%,Outlet,39503200,39145060,0.000469025,
West Gear,1128299,1/12/2021,West,California,San Francisco,Men's Street Footwear,M,$41.00 ,338,"$13,858 ","$5,266 ",38%,Outlet,39503200,39145060,0.000354017,
West Gear,1128299,1/13/2021,West,California,San Francisco,Men's Athletic Footwear,M,$49.00 ,263,"$12,887 ","$3,093 ",24%,Outlet,39503200,39145060,0.000329211,
West Gear,1128299,1/14/2021,West,California,San Francisco,Women's Street Footwear,F,$46.00 ,264,"$12,144 ","$4,858 ",40%,Outlet,39503200,39145060,0.000310231,
West Gear,1128299,1/15/2021,West,California,San Francisco,Women's Athletic Footwear,F,$46.00 ,247,"$11,362 ","$4,090 ",36%,Outlet,39503200,39145060,0.000290254,
West Gear,1128299,1/16/2021,West,California,San Francisco,Men's Apparel,M,$44.00 ,240,"$10,560 ","$5,914 ",56%,Outlet,39503200,39145060,0.000269766,
West Gear,1128299,1/17/2021,West,California,San Francisco,Women's Apparel,F,$56.00 ,264,"$14,784 ","$2,809 ",19%,Outlet,39503200,39145060,0.000377672,
West Gear,1128299,1/18/2021,West,California,San Francisco,Men's Street Footwear,M,$45.00 ,302,"$13,590 ","$5,436 ",40%,Outlet,39503200,39145060,0.00034717,
West Gear,1128299,1/19/2021,West,California,San Francisco,Men's Athletic Footwear,M,$47.00 ,278,"$13,066 ","$2,875 ",22%,Outlet,39503200,39145060,0.000333784,
West Gear,1128299,1/20/2021,West,California,San Francisco,Women's Street Footwear,F,$51.00 ,248,"$12,648 ","$4,933 ",39%,Outlet,39503200,39145060,0.000323106,
West Gear,1128299,1/21/2021,West,California,San Francisco,Women's Athletic Footwear,F,$52.00 ,255,"$13,260 ","$4,508 ",34%,Outlet,39503200,39145060,0.00033874,
West Gear,1128299,1/22/2021,West,California,San Francisco,Men's Apparel,M,$59.00 ,263,"$15,517 ","$8,845 ",57%,Outlet,39503200,39145060,0.000396397,
West Gear,1128299,1/23/2021,West,California,San Francisco,Women's Apparel,F,$60.00 ,254,"$15,240 ","$3,353 ",22%,Outlet,39503200,39145060,0.000389321,
West Gear,1128299,1/24/2021,West,California,San Francisco,Men's Street Footwear,M,$40.00 ,287,"$11,480 ","$4,018 ",35%,Outlet,39503200,39145060,0.000293268,
West Gear,1128299,1/25/2021,West,California,San Francisco,Men's Athletic Footwear,M,$42.00 ,287,"$12,054 ","$2,049 ",17%,Outlet,39503200,39145060,0.000307932,
West Gear,1128299,1/26/2021,West,California,San Francisco,Women's Street Footwear,F,$39.00 ,248,"$9,672 ","$3,288 ",34%,Outlet,39503200,39145060,0.000247081,
West Gear,1128299,1/27/2021,West,California,San Francisco,Women's Athletic Footwear,F,$39.00 ,247,"$9,633 ","$2,601 ",27%,Outlet,39503200,39145060,0.000246085,
West Gear,1128299,1/28/2021,West,California,San Francisco,Men's Apparel,M,$43.00 ,225,"$9,675 ","$4,644 ",48%,Outlet,39503200,39145060,0.000247158,
West Gear,1128299,1/29/2021,West,California,San Francisco,Women's Apparel,F,$51.00 ,264,"$13,464 ","$2,020 ",15%,Outlet,39503200,39145060,0.000343951,
West Gear,1128299,1/30/2021,West,California,San Francisco,Men's Street Footwear,M,$36.00 ,289,"$10,404 ","$3,433 ",33%,Outlet,39503200,39145060,0.000265781,
West Gear,1128299,1/31/2021,West,California,San Francisco,Men's Athletic Footwear,M,$39.00 ,280,"$10,920 ","$1,966 ",18%,Outlet,39503200,39145060,0.000278962,
West Gear,1128299,2/1/2021,West,California,San Francisco,Women's Street Footwear,F,$42.00 ,210,"$8,820 ","$2,911 ",33%,Outlet,39503200,39145060,0.000225316,
West Gear,1128299,2/2/2021,West,California,San Francisco,Women's Athletic Footwear,F,$42.00 ,223,"$9,366 ","$2,903 ",31%,Outlet,39503200,39145060,0.000239264,
West Gear,1128299,2/3/2021,West,California,San Francisco,Men's Apparel,M,$50.00 ,221,"$11,050 ","$5,194 ",47%,Outlet,39503200,39145060,0.000282283,
West Gear,1128299,2/4/2021,West,California,San Francisco,Women's Apparel,F,$46.00 ,224,"$10,304 ","$1,236 ",12%,Outlet,39503200,39145060,0.000263226,
West Gear,1128299,2/5/2021,West,California,San Francisco,Men's Street Footwear,M,$39.00 ,263,"$10,257 ","$3,590 ",35%,Outlet,39503200,39145060,0.000262025,
West Gear,1128299,2/6/2021,West,California,San Francisco,Men's Athletic Footwear,M,$46.00 ,306,"$14,076 ","$2,815 ",20%,Outlet,39503200,39145060,0.000359586,
West Gear,1128299,2/7/2021,West,California,San Francisco,Women's Street Footwear,F,$40.00 ,247,"$9,880 ","$3,359 ",34%,Outlet,39503200,39145060,0.000252395,
West Gear,1128299,2/8/2021,West,California,San Francisco,Women's Athletic Footwear,F,$37.00 ,210,"$7,770 ","$2,253 ",29%,Outlet,39503200,39145060,0.000198492,
West Gear,1128299,2/9/2021,West,California,San Francisco,Men's Apparel,M,$51.00 ,228,"$11,628 ","$5,465 ",47%,Outlet,39503200,39145060,0.000297049,
West Gear,1128299,2/10/2021,West,California,San Francisco,Women's Apparel,F,$56.00 ,256,"$14,336 ","$2,150 ",15%,Outlet,39503200,39145060,0.000366228,
West Gear,1128299,2/11/2021,West,California,San Francisco,Men's Street Footwear,M,$40.00 ,322,"$12,880 ","$4,250 ",33%,Outlet,39503200,39145060,0.000329033,
West Gear,1128299,2/12/2021,West,California,San Francisco,Men's Athletic Footwear,M,$46.00 ,332,"$15,272 ","$3,207 ",21%,Outlet,39503200,39145060,0.000390139,
West Gear,1128299,2/13/2021,West,California,San Francisco,Women's Street Footwear,F,$44.00 ,256,"$11,264 ","$3,717 ",33%,Outlet,39503200,39145060,0.00028775,
West Gear,1128299,2/14/2021,West,California,San Francisco,Women's Athletic Footwear,F,$40.00 ,271,"$10,840 ","$3,252 ",30%,Outlet,39503200,39145060,0.000276919,
West Gear,1128299,2/15/2021,West,California,San Francisco,Men's Apparel,M,$43.00 ,245,"$10,535 ","$5,478 ",52%,Outlet,39503200,39145060,0.000269127,
West Gear,1128299,2/16/2021,West,California,San Francisco,Women's Apparel,F,$50.00 ,256,"$12,800 ","$2,176 ",17%,Outlet,39503200,39145060,0.000326989,
Kohl's,1189833,2/17/2021,West,California,San Francisco,Men's Street Footwear,M,$26.00 ,224,"$5,824 ","$2,504 ",43%,Outlet,39503200,39145060,0.00014878,
Kohl's,1189833,2/18/2021,West,California,San Francisco,Men's Athletic Footwear,M,$35.00 ,224,"$7,840 ","$2,352 ",30%,Outlet,39503200,39145060,0.000200281,
Kohl's,1189833,3/9/2021,West,California,San Francisco,Women's Street Footwear,F,$36.00 ,217,"$7,812 ","$3,281 ",42%,Outlet,39503200,39145060,0.000199565,
Kohl's,1189833,3/10/2021,West,California,San Francisco,Women's Athletic Footwear,F,$33.00 ,182,"$6,006 ","$2,282 ",38%,Outlet,39503200,39145060,0.000153429,
Kohl's,1189833,3/11/2021,West,California,Los Angeles,Men's Apparel,M,$36.00 ,155,"$5,580 ","$3,292 ",59%,Outlet,39503200,39145060,0.000142547,
Kohl's,1189833,3/12/2021,West,California,Los Angeles,Women's Apparel,F,$29.00 ,210,"$6,090 ","$1,401 ",23%,Outlet,39503200,39145060,0.000155575,
Kohl's,1189833,3/13/2021,West,California,Los Angeles,Men's Street Footwear,M,$28.00 ,240,"$6,720 ","$3,091 ",46%,Outlet,39503200,39145060,0.000171669,
Kohl's,1189833,3/14/2021,West,California,Los Angeles,Men's Athletic Footwear,M,$30.00 ,215,"$6,450 ","$2,000 ",31%,Outlet,39503200,39145060,0.000164772,
Kohl's,1189833,3/15/2021,West,California,Los Angeles,Women's Street Footwear,F,$33.00 ,223,"$7,359 ","$3,091 ",42%,Outlet,39503200,39145060,0.000187993,
Kohl's,1189833,3/16/2021,West,California,Los Angeles,Women's Athletic Footwear,F,$34.00 ,179,"$6,086 ","$2,495 ",41%,Outlet,39503200,39145060,0.000155473,
Kohl's,1189833,3/17/2021,West,California,Los Angeles,Men's Apparel,M,$40.00 ,140,"$5,600 ","$3,192 ",57%,Outlet,39503200,39145060,0.000143058,
Kohl's,1189833,3/18/2021,West,California,Los Angeles,Women's Apparel,F,$32.00 ,208,"$6,656 ","$1,731 ",26%,Outlet,39503200,39145060,0.000170034,
Kohl's,1189833,3/19/2021,West,California,Los Angeles,Men's Street Footwear,M,$24.00 ,264,"$6,336 ","$2,788 ",44%,Outlet,39503200,39145060,0.00016186,
Kohl's,1189833,3/20/2021,West,California,Los Angeles,Men's Athletic Footwear,M,$36.00 ,228,"$8,208 ","$2,298 ",28%,Outlet,39503200,39145060,0.000209682,
Kohl's,1189833,3/21/2021,West,California,Los Angeles,Women's Street Footwear,F,$33.00 ,221,"$7,293 ","$3,355 ",46%,Outlet,39503200,39145060,0.000186307,
Kohl's,1189833,3/22/2021,West,California,Los Angeles,Women's Athletic Footwear,F,$36.00 ,176,"$6,336 ","$2,471 ",39%,Outlet,39503200,39145060,0.00016186,
Kohl's,1189833,3/23/2021,West,California,Los Angeles,Men's Apparel,M,$36.00 ,128,"$4,608 ","$2,719 ",59%,Outlet,39503200,39145060,0.000117716,
Kohl's,1189833,4/6/2021,West,California,Los Angeles,Women's Apparel,F,$33.00 ,194,"$6,402 ","$1,472 ",23%,Outlet,39503200,39145060,0.000163546,
Kohl's,1189833,4/7/2021,West,California,Los Angeles,Men's Street Footwear,M,$31.00 ,248,"$7,688 ","$3,536 ",46%,Outlet,39503200,39145060,0.000196398,
Kohl's,1189833,4/8/2021,West,California,Los Angeles,Men's Athletic Footwear,M,$34.00 ,210,"$7,140 ","$2,071 ",29%,Outlet,39503200,39145060,0.000182398,
Kohl's,1189833,4/9/2021,West,California,Los Angeles,Women's Street Footwear,F,$38.00 ,206,"$7,828 ","$3,679 ",47%,Outlet,39503200,39145060,0.000199974,
Kohl's,1189833,4/10/2021,West,California,Los Angeles,Women's Athletic Footwear,F,$31.00 ,173,"$5,363 ","$2,038 ",38%,Outlet,39503200,39145060,0.000137003,
Kohl's,1189833,4/11/2021,West,California,Los Angeles,Men's Apparel,M,$38.00 ,149,"$5,662 ","$3,454 ",61%,Outlet,39503200,39145060,0.000144641,
Kohl's,1189833,4/12/2021,West,California,Los Angeles,Women's Apparel,F,$49.00 ,198,"$9,702 ","$2,620 ",27%,Outlet,39503200,39145060,0.000247847,
Kohl's,1189833,4/13/2021,West,California,Los Angeles,Men's Street Footwear,M,$32.00 ,240,"$7,680 ","$3,610 ",47%,Outlet,39503200,39145060,0.000196193,
Kohl's,1189833,4/14/2021,West,California,Los Angeles,Men's Athletic Footwear,M,$34.00 ,221,"$7,514 ","$2,254 ",30%,Outlet,39503200,39145060,0.000191953,
Kohl's,1189833,4/15/2021,West,California,Los Angeles,Women's Street Footwear,F,$36.00 ,215,"$7,740 ","$3,483 ",45%,Outlet,39503200,39145060,0.000197726,
Kohl's,1189833,4/16/2021,West,California,Los Angeles,Women's Athletic Footwear,F,$33.00 ,193,"$6,369 ","$2,420 ",38%,Outlet,39503200,39145060,0.000162703,
Kohl's,1189833,4/17/2021,West,California,Los Angeles,Men's Apparel,M,$38.00 ,140,"$5,320 ","$3,139 ",59%,Outlet,39503200,39145060,0.000135905,
Kohl's,1189833,4/18/2021,West,California,Los Angeles,Women's Apparel,F,$43.00 ,206,"$8,858 ","$1,949 ",22%,Outlet,39503200,39145060,0.000226287,
Kohl's,1189833,4/19/2021,West,California,Los Angeles,Men's Street Footwear,M,$36.00 ,297,"$10,692 ","$4,704 ",44%,Outlet,39503200,39145060,0.000273138,
Kohl's,1189833,4/20/2021,West,California,Los Angeles,Men's Athletic Footwear,M,$35.00 ,225,"$7,875 ","$2,363 ",30%,Outlet,39503200,39145060,0.000201175,
Kohl's,1189833,4/21/2021,West,California,Los Angeles,Women's Street Footwear,F,$35.00 ,233,"$8,155 ","$3,425 ",42%,Outlet,39503200,39145060,0.000208328,
Kohl's,1189833,4/22/2021,West,California,Los Angeles,Women's Athletic Footwear,F,$32.00 ,194,"$6,208 ","$2,297 ",37%,Outlet,39503200,39145060,0.00015859,
Kohl's,1189833,4/23/2021,West,California,Los Angeles,Men's Apparel,M,$39.00 ,165,"$6,435 ","$3,861 ",60%,Outlet,39503200,39145060,0.000164389,
Kohl's,1189833,4/24/2021,West,California,Los Angeles,Women's Apparel,F,$48.00 ,264,"$12,672 ","$2,788 ",22%,Outlet,39503200,39145060,0.000323719,
Kohl's,1189833,4/25/2021,West,California,Los Angeles,Men's Street Footwear,M,$30.00 ,285,"$8,550 ","$4,019 ",47%,Outlet,39503200,39145060,0.000218418,
Kohl's,1189833,4/26/2021,West,California,Los Angeles,Men's Athletic Footwear,M,$37.00 ,272,"$10,064 ","$2,919 ",29%,Outlet,39503200,39145060,0.000257095,
Kohl's,1189833,4/27/2021,West,California,Los Angeles,Women's Street Footwear,F,$33.00 ,240,"$7,920 ","$3,643 ",46%,Outlet,39503200,39145060,0.000202324,
Kohl's,1189833,4/28/2021,West,California,Los Angeles,Women's Athletic Footwear,F,$29.00 ,228,"$6,612 ","$2,645 ",40%,Outlet,39503200,39145060,0.00016891,
Kohl's,1189833,4/29/2021,West,California,Los Angeles,Men's Apparel,M,$38.00 ,224,"$8,512 ","$5,107 ",60%,Outlet,39503200,39145060,0.000217448,
Kohl's,1189833,4/30/2021,West,California,Los Angeles,Women's Apparel,F,$51.00 ,224,"$11,424 ","$2,628 ",23%,Outlet,39503200,39145060,0.000291838,
Kohl's,1189833,5/1/2021,West,California,Los Angeles,Men's Street Footwear,M,$36.00 ,306,"$11,016 ","$4,957 ",45%,Outlet,39503200,39145060,0.000281415,
